# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.facet.change.listener.before.change.events.ms,1709314709307000000,1709314769307000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1709314709307000000,1709314769307000000,13
workspaceModel.global.apply.state.to.project.ms,1709314709307000000,1709314769307000000,5
jps.library.entities.serializer.load.entities.ms,1709314709307000000,1709314769307000000,43
workspaceModel.mutableEntityStorage.remove.entity.ms,1709314709307000000,1709314769307000000,0
jps.library.entities.serializer.save.entities.ms,1709314709307000000,1709314769307000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1709314709307000000,1709314769307000000,3
jps.artifact.entities.serializer.load.entities.ms,1709314709307000000,1709314769307000000,0
jps.global.handle.changed.events.ms,1709314709307000000,1709314769307000000,0
workspaceModel.moduleBridge.update.option.ms,1709314709307000000,1709314769307000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1709314709307000000,1709314769307000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1709314709307000000,1709314769307000000,79
workspaceModel.delayed.project.synchronizer.sync.ms,1709314709307000000,1709314769307000000,3141
workspaceModel.moduleBridge.before.changed.ms,1709314709307000000,1709314769307000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1709314709307000000,1709314769307000000,0
workspaceModel.load.cache.from.file.ms,1709314709307000000,1709314769307000000,804
jps.project.serializers.save.ms,1709314709307000000,1709314769307000000,3
jps.module.iml.entities.serializer.save.entities.ms,1709314709307000000,1709314769307000000,0
jps.global.get.library.by.name.ms,1709314709307000000,1709314769307000000,0
workspaceModel.orphan.listener.update.ms,1709314709307000000,1709314769307000000,3
workspaceModel.mutableEntityStorage.entities.ms,1709314709307000000,1709314769307000000,0
workspaceModel.save.cache.to.file.ms,1709314709307000000,1709314769307000000,752
workspaceModel.mutableEntityStorage.modify.entity.ms,1709314709307000000,1709314769307000000,139
jps.load.initial.state.ms,1709314709307000000,1709314769307000000,17
jps.global.initialize.library.bridges.after.loading.ms,1709314709307000000,1709314769307000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1709314709307000000,1709314769307000000,1
workspaceModel.global.updates.ms,1709314709307000000,1709314769307000000,0
workspaceModel.global.updates.count,1709314709307000000,1709314769307000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1709314709307000000,1709314769307000000,0
jps.project.serializers.load.ms,1709314709307000000,1709314769307000000,721
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1709314709307000000,1709314769307000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1709314709307000000,1709314769307000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1709314709307000000,1709314769307000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1709314709307000000,1709314769307000000,25
jps.reload.project.entities.ms,1709314709307000000,1709314769307000000,0
jps.apply.loaded.storage.ms,1709314709307000000,1709314769307000000,2402
workspaceModel.moduleManagerBridge.load.all.modules.ms,1709314709307000000,1709314769307000000,1634
jps.save.changed.project.entities.ms,1709314709307000000,1709314769307000000,3
workspaceModel.sync.entities.ms,1709314709307000000,1709314769307000000,0
jps.global.get.library.ms,1709314709307000000,1709314769307000000,0
jps.facet.change.listener.init.bridge.ms,1709314709307000000,1709314769307000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1709314709307000000,1709314769307000000,0
jps.artifact.entities.serializer.save.entities.ms,1709314709307000000,1709314769307000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1709314709307000000,1709314769307000000,0
jps.app.storage.content.reader.load.component.ms,1709314709307000000,1709314769307000000,0
jps.module.iml.entities.serializer.load.entities.ms,1709314709307000000,1709314769307000000,370
workspaceModel.moduleBridgeLoader.loading.modules.ms,1709314709307000000,1709314769307000000,3405
workspaceModel.global.apply.state.to.project.builder.ms,1709314709307000000,1709314769307000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1709314709307000000,1709314769307000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1709314709307000000,1709314769307000000,0
jps.facet.change.listener.process.change.events.ms,1709314709307000000,1709314769307000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1709314709307000000,1709314769307000000,128
workspaceModel.moduleBridge.facet.initialization.ms,1709314709307000000,1709314769307000000,0
jps.global.handle.before.change.events.ms,1709314709307000000,1709314769307000000,0
Indexes.entries.lookupDuration90PMs,1709314769307000000,1709314829307000000,0.0
Indexes.stubs.lookupDuration90PMs,1709314769307000000,1709314829307000000,0.0
Indexes.entries.lookupDurationMaxMs,1709314769307000000,1709314829307000000,0.0
Indexes.entries.lookups,1709314769307000000,1709314829307000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1709314769307000000,1709314829307000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1709314769307000000,1709314829307000000,0.0
VFSFlusher.totalContentionQuotaSpent,1709314769307000000,1709314829307000000,0
Indexes.stubs.lookupDurationMaxMs,1709314769307000000,1709314829307000000,0.0
VFSFlusher.totalFlushes,1709314769307000000,1709314829307000000,0
Indexes.entries.lookupDurationAvgMs,1709314769307000000,1709314829307000000,0.0
IndexesFlusher.totalFlushingTimeUs,1709314769307000000,1709314829307000000,216311
Indexes.allKeys.lookups,1709314769307000000,1709314829307000000,0.0
IndexesFlusher.totalFlushesRetried,1709314769307000000,1709314829307000000,0
Indexes.stubs.lookupDurationAvgMs,1709314769307000000,1709314829307000000,0.0
Indexes.allKeys.lookupDuration90PMs,1709314769307000000,1709314829307000000,0.0
VFSFlusher.totalFlushesRetried,1709314769307000000,1709314829307000000,0
Indexes.stubs.lookups,1709314769307000000,1709314829307000000,0.0
IndexesFlusher.totalFlushes,1709314769307000000,1709314829307000000,59
IndexesFlusher.totalContentionQuotaSpent,1709314769307000000,1709314829307000000,0
VFSFlusher.totalFlushingTimeUs,1709314769307000000,1709314829307000000,0
workspaceModel.collect.changes.ms,1709314769307000000,1709314829307000000,0
workspaceModel.init.bridges.ms,1709314769307000000,1709314829307000000,43
workspaceModel.update.unloaded.entities.ms,1709314769307000000,1709314829307000000,0
workspaceModel.updates.precise.ms,1709314769307000000,1709314829307000000,353
workspaceModel.pre.handlers.ms,1709314769307000000,1709314829307000000,2
workspaceModel.loading.from.cache.ms,1709314769307000000,1709314829307000000,806
workspaceModel.replace.project.model.ms,1709314769307000000,1709314829307000000,3
workspaceModel.to.snapshot.ms,1709314769307000000,1709314829307000000,2
workspaceModel.updates.ms,1709314769307000000,1709314829307000000,492
workspaceModel.loading.total.ms,1709314769307000000,1709314829307000000,902
workspaceModel.initializing.ms,1709314769307000000,1709314829307000000,43
workspaceModel.updates.count,1709314769307000000,1709314829307000000,17
workspaceModel.check.recursive.update.ms,1709314769307000000,1709314829307000000,0
FileNameCache.queries,1709314769307000000,1709314829307000000,43803
FileNameCache.fastMisses,1709314769307000000,1709314829307000000,2292
FileNameCache.totalMisses,1709314769307000000,1709314829307000000,0
NonBlockingReadAction.failedExecutionsCount,1709314769307000000,1709314829307000000,2
FlushQueue.executionTimeMaxNs,1709314769307000000,1709314829307000000,448790527
FlushQueue.waitingTimeAvgNs,1709314769307000000,1709314829307000000,2534178.054901961
AWTEventQueue.dispatchTimeMaxNs,1709314769307000000,1709314829307000000,161480703
FlushQueue.tasksExecuted,1709314769307000000,1709314829307000000,1530
AWTEventQueue.dispatchTime90PNs,1709314769307000000,1709314829307000000,622591
NonBlockingReadAction.finalizedExecutionTimeUs,1709314769307000000,1709314829307000000,39840
NonBlockingReadAction.finalizedExecutionsCount,1709314769307000000,1709314829307000000,93
AWTEventQueue.eventsDispatched,1709314769307000000,1709314829307000000,5173
FlushQueue.waitingTimeMaxNs,1709314769307000000,1709314829307000000,156237823
FlushQueue.queueSize90P,1709314769307000000,1709314829307000000,1
FlushQueue.executionTime90PNs,1709314769307000000,1709314829307000000,203775
NonBlockingReadAction.failedExecutionTimeUs,1709314769307000000,1709314829307000000,483
FlushQueue.queueSizeMax,1709314769307000000,1709314829307000000,24
FlushQueue.waitingTime90PNs,1709314769307000000,1709314829307000000,1720319
AWTEventQueue.dispatchTimeTotalNS,1709314769307000000,1709314829307000000,2842025363
FlushQueue.queueSizeAvg,1709314769307000000,1709314829307000000,0.5052287581699346
AWTEventQueue.dispatchTimeAvgNs,1709314769307000000,1709314829307000000,549296.7268509569
FlushQueue.executionTimeAvgNs,1709314769307000000,1709314829307000000,461484.6967320261
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1709314769307000000,1709314829307000000,0
StorageLockContext.competingThreads.max,1709314769307000000,1709314829307000000,0
FilePageCache.pageHits,1709314769307000000,1709314829307000000,0
FilePageCache.maxCacheSizeInBytes,1709314769307000000,1709314829307000000,225550336
DirectByteBufferAllocator.reclaimed,1709314769307000000,1709314829307000000,0
StorageLockContext.competingThreads.avg,1709314769307000000,1709314829307000000,0.0
FilePageCache.disposedBuffers,1709314769307000000,1709314829307000000,0
FilePageCache.pageLoads,1709314769307000000,1709314829307000000,0
FilePageCache.pageFastCacheHits,1709314769307000000,1709314829307000000,0
StreamlinedBlobStorage.recordsDeleted,1709314769307000000,1709314829307000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1709314769307000000,1709314829307000000,225550336
FilePageCache.maxRegisteredFiles,1709314769307000000,1709314829307000000,447
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1709314769307000000,1709314829307000000,0
FilePageCache.capacityInBytes,1709314769307000000,1709314829307000000,524288000
FilePageCache.pageLoadsAboveSizeThreshold,1709314769307000000,1709314829307000000,0
DirectByteBufferAllocator.misses,1709314769307000000,1709314829307000000,0
FilePageCache.totalPageLoadsUs,1709314769307000000,1709314829307000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1709314769307000000,1709314829307000000,0
StreamlinedBlobStorage.recordsAllocated,1709314769307000000,1709314829307000000,0
DirectByteBufferAllocator.disposed,1709314769307000000,1709314829307000000,0
DirectByteBufferAllocator.hits,1709314769307000000,1709314829307000000,0
FilePageCache.uncachedFileAccess,1709314769307000000,1709314829307000000,0
StreamlinedBlobStorage.recordsRelocated,1709314769307000000,1709314829307000000,0
FilePageCache.totalPageDisposalsUs,1709314769307000000,1709314829307000000,0
StorageLockContext.competingThreads.90P,1709314769307000000,1709314829307000000,0
OS.loadAverage,1709314769307000000,1709314829307000000,0.25
JVM.maxNativeBytes,1709314769307000000,1709314829307000000,-1
JVM.threadCount,1709314769307000000,1709314829307000000,53
JVM.totalCpuTimeMs,1709314769307000000,1709314829307000000,8160
JVM.GC.collections,1709314769307000000,1709314829307000000,2
JVM.usedHeapBytes,1709314769307000000,1709314829307000000,392781312
JVM.maxHeapBytes,1709314769307000000,1709314829307000000,2147483648
JVM.GC.collectionTimesMs,1709314769307000000,1709314829307000000,92
JVM.usedNativeBytes,1709314769307000000,1709314829307000000,429160456
workspaceModel.mutableEntityStorage.replace.by.source.ms,1709314769307000000,1709314829307000000,296
jps.load.project.to.empty.storage.ms,1709314769307000000,1709314829307000000,731
jps.app.storage.content.writer.save.component.ms,1709314769307000000,1709314829307000000,0
jps.global.get.libraries.ms,1709314769307000000,1709314829307000000,1
jps.storage.jps.conf.reader.load.component.ms,1709314769307000000,1709314829307000000,178
jps.global.initialize.library.bridges.ms,1709314769307000000,1709314829307000000,37
workspaceModel.mutableEntityStorage.add.entity.ms,1709314769307000000,1709314829307000000,213
workspaceModel.moduleManagerBridge.create.module.instance.ms,1709314769307000000,1709314829307000000,0
jps.save.global.entities.ms,1709314769307000000,1709314829307000000,4
jps.facet.change.listener.before.change.events.ms,1709314769307000000,1709314829307000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1709314769307000000,1709314829307000000,13
workspaceModel.global.apply.state.to.project.ms,1709314769307000000,1709314829307000000,5
jps.library.entities.serializer.load.entities.ms,1709314769307000000,1709314829307000000,43
workspaceModel.mutableEntityStorage.remove.entity.ms,1709314769307000000,1709314829307000000,0
jps.library.entities.serializer.save.entities.ms,1709314769307000000,1709314829307000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1709314769307000000,1709314829307000000,3
jps.artifact.entities.serializer.load.entities.ms,1709314769307000000,1709314829307000000,0
jps.global.handle.changed.events.ms,1709314769307000000,1709314829307000000,0
workspaceModel.moduleBridge.update.option.ms,1709314769307000000,1709314829307000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1709314769307000000,1709314829307000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1709314769307000000,1709314829307000000,79
workspaceModel.delayed.project.synchronizer.sync.ms,1709314769307000000,1709314829307000000,3141
workspaceModel.moduleBridge.before.changed.ms,1709314769307000000,1709314829307000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1709314769307000000,1709314829307000000,0
workspaceModel.load.cache.from.file.ms,1709314769307000000,1709314829307000000,804
jps.project.serializers.save.ms,1709314769307000000,1709314829307000000,3
jps.module.iml.entities.serializer.save.entities.ms,1709314769307000000,1709314829307000000,0
jps.global.get.library.by.name.ms,1709314769307000000,1709314829307000000,0
workspaceModel.orphan.listener.update.ms,1709314769307000000,1709314829307000000,3
workspaceModel.mutableEntityStorage.entities.ms,1709314769307000000,1709314829307000000,0
workspaceModel.save.cache.to.file.ms,1709314769307000000,1709314829307000000,752
workspaceModel.mutableEntityStorage.modify.entity.ms,1709314769307000000,1709314829307000000,139
jps.load.initial.state.ms,1709314769307000000,1709314829307000000,17
jps.global.initialize.library.bridges.after.loading.ms,1709314769307000000,1709314829307000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1709314769307000000,1709314829307000000,1
workspaceModel.global.updates.ms,1709314769307000000,1709314829307000000,0
workspaceModel.global.updates.count,1709314769307000000,1709314829307000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1709314769307000000,1709314829307000000,0
jps.project.serializers.load.ms,1709314769307000000,1709314829307000000,721
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1709314769307000000,1709314829307000000,0
